id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e)
9339bc8c-1d02-4933-98a7-8d7510f4fa24,GaussianNB,BASE_LINE,NONE,BASE_LINE_VALUES,0.5413716366579001,0.7304659498207885,0.5887113089217074,0.7304659498207885,0.4670236753100338,0.3501718213058419,1395.0,0.4586283633420999,-0.272163431214521,0.43615245009074405,0.6498281786941581,-0.6498281786941581,0.0,0.26953405017921145,0.7820414428242517,4.588028169014084,0.18494835218888342,0.03258145363408521,1.1830985915492958,0.5329763246899661,-0.5903840149859507,0.0,0.10682643291224692,0.26953405017921145,0.5329763246899661,0.4670236753100338,0.7304659498207885,0.8150516478111166,376.0,1891.0,376.0,1891.0,1657.0,2033.0,2910.0,1657.0,1019.0,0.3501718213058419,0.6862127289051012,-0.6862127289051012,0.12323819533638194,0.0075938263948841156,0.008738021853740934,0.12323819533638194,0.0075938263948841156,0.008738021853740934,0.4622259899924428,6.023627758416559,0.0,-0.7820414428242517,0.7820414428242517,-0.15879518383587835,-0.6458055925432756,0.13858070204412953,0.4670236753100338,0.7304659498207885,-0.7820414428242517,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.4734030197444832,0.1806375403362273,0.4586283633420999,0.5987448125654111,0.5987448125654111,1.0096111243136952,-30808084.527291264,-0.19165742783830098,1.169992225965276,0.4734030197444832,1.3489307455924828,6.180222749710083,11.1,0.0,69.5231798171997,0.0,289.6799159049988,0.025025126068459615
9339bc8c-1d02-4933-98a7-8d7510f4fa24,QuadraticDiscriminantAnalysis,BASE_LINE,NONE,BASE_LINE_VALUES,0.6142019016791422,0.5620071684587814,0.42079708678939914,0.5620071684587814,0.6347237880496054,0.3769230769230769,1395.0,0.38579809832085776,-0.16967765328913087,0.5766514364779493,0.6230769230769231,0.0921390411434122,1.1480985836957733,0.43799283154121865,0.5318662618038641,2.320041407867495,0.2134125043660496,-0.007817657414102064,0.963562271062271,0.3652762119503946,-0.3564592976693046,0.10871262261141092,0.14139305755717296,0.43799283154121865,0.3652762119503946,0.6347237880496054,0.5620071684587814,0.7865874956339504,611.0,1296.0,611.0,1296.0,2252.0,2863.0,2080.0,2252.0,784.0,0.3769230769230769,0.4441627797365843,-0.4441627797365843,0.08234211490626954,0.0033901119436186484,0.0037029263625627563,0.08234211490626954,0.0033901119436186484,0.0037029263625627563,0.5317763769803487,1.916565989887341,0.10516535653596479,-0.531866261803864,0.531866261803864,-0.049978349278757134,-0.40889137392198144,0.18945025882736652,0.6347237880496054,0.5620071684587814,-0.531866261803864,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.4512230215827338,0.17935325851062187,0.38579809832085776,0.5983654782541934,0.5983654782541934,0.8641371523739865,-32461618.72183385,-0.17540696413455947,0.18078707018468465,0.45122302158273386,0.28230508900690804,6.1958019733428955,20.9,0.0,130.6077087402344,0.0,544.1987864176433,0.047012728493301965
9339bc8c-1d02-4933-98a7-8d7510f4fa24,XGBClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.7333603075055635,0.27885304659498206,0.14181671049969655,0.27885304659498206,0.9120631341600902,0.5549215406562055,1395.0,0.26663969249443653,-0.0766168881359306,0.7197762192041369,0.4450784593437946,-0.05439397155593295,0.8783815851922163,0.7211469534050179,0.10071240281624338,1.1409540933078035,0.23715228665723714,-0.05951660301703707,0.7549654786634769,0.08793686583990981,-0.062090341029922134,0.3392845105686359,0.16708866915427767,0.7211469534050179,0.08793686583990981,0.9120631341600902,0.27885304659498206,0.7628477133427628,1006.0,312.0,1006.0,312.0,3236.0,4242.0,701.0,3236.0,389.0,0.5549215406562055,0.08140137192308279,-0.08140137192308279,0.0021927314080859802,2.4040355140033624e-06,2.4091488591083264e-06,0.0021927314080859802,2.4040355140033624e-06,2.4091488591083264e-06,0.5780807368426623,0.5169843197206372,0.42899548114423275,-0.10071240281624344,0.10071240281624344,-0.0025613157305521134,-0.08528318712603893,0.25308304023601813,0.9120631341600902,0.27885304659498206,-0.10071240281624344,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.3711832061068702,0.2463073127921124,0.26663969249443653,0.5954580903775362,0.5954580903775362,0.6439291958569665,-17547976.192799196,-0.03862206178632125,0.5887153301450656,0.37118320610687017,0.43555942457521063,6.273968458175659,31.7,0.0,198.84400987625122,0.0,828.5167078177134,0.07157463781425245
9339bc8c-1d02-4933-98a7-8d7510f4fa24,DecisionTreeClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.6494031964394092,0.3734767025089606,0.2791826825814283,0.3734767025089606,0.757891770011274,0.377536231884058,1395.0,0.35059680356059075,-0.0482240308117019,0.8641041383129902,0.6224637681159421,0.07078075709779175,1.1147698209718668,0.6265232974910394,-0.007449364343154574,0.9881193124368048,0.24529890541678362,-0.0769316292108139,0.6950983899821109,0.24210822998872605,-0.020957707221943206,0.9141591608287928,0.17636255092817096,0.6265232974910394,0.24210822998872605,0.757891770011274,0.3734767025089606,0.7547010945832164,874.0,859.0,874.0,859.0,2689.0,3563.0,1380.0,2689.0,521.0,0.377536231884058,0.014203535782548918,-0.006754171439394288,0.015243875802562973,0.00011618787474198247,0.00011451707615503105,0.015243875802562973,0.00011618787474198247,0.00011451707615503105,0.5939066440580892,-0.22296243146031536,0.9107695861516362,0.00744936434315463,0.020957707221943206,-0.07385619315430285,-0.025109668166827637,0.24468426819952618,0.757891770011274,0.3734767025089606,0.00744936434315463,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.3754954954954955,0.13180218354854906,0.35059680356059075,0.5656842362601172,0.5656842362601173,0.5695049645723809,-332731531.1553451,0.013508342878788632,0.9436727049503251,0.3754954954954955,0.49461746112396693,6.227792739868164,41.6,0.0,260.96299862861633,0.0,1087.3458276192348,0.09393459788599501
9339bc8c-1d02-4933-98a7-8d7510f4fa24,ExtraTreeClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.6528424033987457,0.36200716845878134,0.2692696742868703,0.36200716845878134,0.7671927846674182,0.3794139744552968,1395.0,0.34715759660125434,-0.05198205088359176,0.8522201127561738,0.6205860255447032,0.10557455354719647,1.172078209324958,0.6379928315412187,0.0966415295805666,1.1530059696761583,0.24640088593576967,-0.05961587221095335,0.7635647546821972,0.23280721533258172,-0.05239472052921401,0.7797633991403249,0.17807645156253354,0.6379928315412187,0.23280721533258172,0.7671927846674182,0.36200716845878134,0.7535991140642303,890.0,826.0,890.0,826.0,2722.0,3612.0,1331.0,2722.0,505.0,0.3794139744552968,0.0745181250548903,-0.0745181250548903,0.0019190892926648025,1.841451856610346e-06,1.8380467048272622e-06,0.0019190892926648025,1.841451856610346e-06,1.8380467048272622e-06,0.5967854749615368,-0.014957456165203054,0.7388872306790922,-0.0966415295805666,0.0966415295805666,-0.08259521287907488,-0.07197116278219429,0.2477276120451352,0.7671927846674182,0.36200716845878134,-0.0966415295805666,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.3705062362435803,0.1310926573149463,0.34715759660125434,0.5645999765630998,0.5645999765630998,0.606672908222617,-328489327.6330459,-0.04424680905135259,0.8303309223268737,0.37050623624358037,0.4759317545516271,6.174102544784546,51.8,0.0,324.416903924942,0.0,1351.7370996872585,0.1167750661118715
9339bc8c-1d02-4933-98a7-8d7510f4fa24,ExtraTreesClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.6916852114100749,0.2896057347670251,0.18956099534695528,0.2896057347670251,0.8497745208568207,0.4311632870864461,1395.0,0.3083147885899251,-0.09221064007207269,0.7086247235871251,0.5688367129135539,0.01507584165741771,1.0265299479166667,0.7103942652329749,0.13549834829323637,1.1931666825230711,0.2473789316025961,-0.06151680438294002,0.7573653393867629,0.15022547914317927,-0.09898057527589624,0.3807914402173913,0.18203544827363347,0.7103942652329749,0.15022547914317927,0.8497745208568207,0.2896057347670251,0.752621068397404,991.0,533.0,991.0,533.0,3015.0,4006.0,937.0,3015.0,404.0,0.4311632870864461,0.11723946178456628,-0.11723946178456628,0.012180956313496978,7.418784835566095e-05,7.507898681448794e-05,0.012180956313496978,7.418784835566095e-05,7.507898681448794e-05,0.603382877240701,0.5611481931997493,0.4119907450912665,-0.13549834829323631,0.13549834829323631,-0.03829632302017884,-0.11757575203567884,0.2619819643384555,0.8497745208568207,0.2896057347670251,-0.13549834829323631,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.346483704974271,0.1600497124239927,0.3083147885899251,0.569690127811923,0.5696901278119229,0.6364802917805734,-53534620.053966664,-0.03651777301734013,0.5654360836915467,0.346483704974271,0.40998699396554944,8.24630331993103,61.699999999999996,0.0,406.5193716526031,0.0,1693.8307152191799,0.14632815345365693
9339bc8c-1d02-4933-98a7-8d7510f4fa24,NN_CONFIG,BASE_LINE,NONE,NN,0.7327533886303864,0.13906810035842293,0.06352417560186122,0.13906810035842293,0.9661781285231116,0.6178343949044586,1395.0,0.2672466113696136,-0.06473138789775346,0.7628620862867667,0.3821656050955414,-0.38338658146964855,0.0,0.860931899641577,0.13725015849711364,1.1611143752448099,0.259451285374811,-0.056011329498487,0.7884184643358955,0.033821871476888386,-0.03746487667811427,0.0,0.17972263440858768,0.860931899641577,0.033821871476888386,0.9661781285231116,0.13906810035842293,0.740548714625189,1201.0,120.0,1201.0,120.0,3428.0,4629.0,314.0,3428.0,194.0,0.6178343949044586,0.08735751758761398,-0.08735751758761398,0.004167276178914257,8.683095375673103e-06,8.648355003212745e-06,0.004167276178914257,8.683095375673103e-06,8.648355003212745e-06,0.5995375457944025,2.696734663109634,0.03294317193177415,-0.1372501584971137,0.1372501584971137,0.1636876259855808,-0.0671746087850321,0.2898621657339286,0.9661781285231116,0.13906810035842293,-0.1372501584971137,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.22703335283791692,0.19421243722489392,0.2672466113696136,0.5526231144407673,0.5526231144407673,0.6008988978798486,-15152406.622191131,-0.09978528181899937,0.06370597974692054,0.22703335283791695,0.11208715436522451,,,,,,,
9339bc8c-1d02-4933-98a7-8d7510f4fa24,QuadraticDiscriminantAnalysis,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.7254703621282622,0.05089605734767025,0.021039854339469956,0.05089605734767025,0.9906989853438557,0.6826923076923077,1395.0,0.2745296378717378,-0.07021047959445881,0.7499063865196589,0.3173076923076923,0.18627450980392157,1.59375,0.9491039426523298,0.04285261436818044,1.0452854473006805,0.27361025005166356,-0.07077734974474614,0.7471991498168191,0.009301014656144307,-0.007092083056192791,0.2901268115942029,0.1889829306272186,0.9491039426523298,0.009301014656144307,0.9906989853438557,0.05089605734767025,0.7263897499483364,1324.0,33.0,1324.0,33.0,3515.0,4839.0,104.0,3515.0,71.0,0.6826923076923077,0.024972348712186624,-0.024972348712186624,0.023278899288047623,0.0002709535760315321,0.00026507738857560546,0.023278899288047623,0.0002709535760315321,0.00026507738857560546,0.6147892819937879,1.0679724778491309,0.20218064342441783,-0.042852614368180456,0.042852614368180456,-0.12852592977433386,-0.018059825648182287,0.3152242278672799,0.9906989853438557,0.05089605734767025,-0.042852614368180456,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.09472981987991995,0.13044456926947887,0.2745296378717378,0.520797521345763,0.520797521345763,0.5338030586572519,-18301623.74776417,-0.03576053131198765,0.33595294636080225,0.09472981987991994,0.13290015421653026,,,,,,,
9339bc8c-1d02-4933-98a7-8d7510f4fa24,DecisionTreeClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.7327533886303864,0.22795698924731184,0.11369613594982804,0.22795698924731184,0.9312288613303269,0.5658362989323843,1395.0,0.2672466113696136,-0.05469036453810383,0.7989928363713737,0.43416370106761565,0.11387387387387388,1.2668918918918919,0.7720430107526882,0.046222763522306365,1.060108044780005,0.24583428440995206,-0.06419555388093445,0.7449476047904191,0.06877113866967305,-0.01196342197305967,0.8289337474120084,0.17273796626825574,0.7720430107526882,0.06877113866967305,0.9312288613303269,0.22795698924731184,0.754165715590048,1077.0,244.0,1077.0,244.0,3304.0,4381.0,562.0,3304.0,318.0,0.5658362989323843,0.02909309274768303,-0.02909309274768303,0.015978848607693455,0.0001276618014137935,0.0001257397108759371,0.015978848607693455,0.0001276618014137935,0.0001257397108759371,0.5877720072753648,-0.005590331514536251,0.726694998365479,-0.04622276352230639,0.04622276352230639,-0.08903471387740416,-0.0318431260226639,0.26685009294885753,0.9312288613303269,0.22795698924731184,-0.04622276352230639,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.3249872253449157,0.22569845561791357,0.2672466113696136,0.5795929252888194,0.5795929252888193,0.5964550760201479,-16265821.231351942,-0.034259341549246695,0.8374503034053945,0.32498722534491564,0.4303172814419105,,,,,,,
9339bc8c-1d02-4933-98a7-8d7510f4fa24,XGBClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.7400364151325106,0.1978494623655914,0.08941938094274732,0.1978494623655914,0.9532130777903044,0.6244343891402715,1395.0,0.2599635848674894,-0.06929331956069762,0.7395865738611315,0.3755656108597285,-0.09279038718291055,0.7548500881834215,0.8021505376344086,0.0954486302512596,1.1199320783195672,0.24861141968451456,-0.0604378913781729,0.7623281378590269,0.0467869222096956,-0.03898338061690354,0.22923599928430846,0.17096456680548489,0.8021505376344086,0.0467869222096956,0.9532130777903044,0.1978494623655914,0.7513885803154855,1119.0,166.0,1119.0,166.0,3382.0,4501.0,442.0,3382.0,276.0,0.6244343891402715,0.0672160054340816,-0.0672160054340816,0.005520108884257183,1.5235801047027544e-05,1.5155230265209164e-05,0.005520108884257183,1.5235801047027544e-05,1.5155230265209164e-05,0.5847470680653044,0.7405424997561287,0.33728266216129515,-0.09544863025125964,0.09544863025125964,0.016176247902368823,-0.06294785188525648,0.27185660792076993,0.9532130777903044,0.1978494623655914,-0.09544863025125964,0.28221727695731336,[0.69637872],3548.0,-0.07864367977199993,0.3144314765409748,0.3004899292324442,0.23827037670452925,0.2599635848674894,0.5755312700779479,0.5755312700779479,0.6142161830549911,-16080969.475211808,-0.05646524963435606,0.4993213019130767,0.30048992923244416,0.35742030166540734,,,,,,,
